nodeType, nodeId, elementId, missingProperties
"Paragraph", "015-ESCRIBE-DATO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:222", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "018-TOTAL", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:218", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "020-COMPRA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:354", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "020-COMPRA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:514", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "020-CORTA-HOJA", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:223", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "020-PROCESA-OPERACION", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:486", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "020-PROCESA-OPERACION", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:541", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "020-PROCESO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:235", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "020-PROCESO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:262", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "020-PROCESO-1", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:294", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "025-PLAZO-1", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:267", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "025-PROCESA-IEMICOB", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:245", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
"Paragraph", "030-0100-INICIO", "4:ee2ca281-e2ed-4fe4-ae41-d13a3e1b21e5:395", ["key", "kind", "summary", "executionOrder", "executionPhase", "executionOrderSource", "program", "ingestion", "layer", "nodeType", "viewTag", "reviewedAt"]
